file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
672-122797-0010,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0010_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0010_merged_inference.wav,REJOICE IN THY GROWTH SAID THE SUNBEAMS," ""'Rejoice in thy growth,' said the sunbeams."," We're joined by growth, said the sunbeams.",REJOICE IN THY GROWTH SAID THE SUNBEAMS,WERE JOINED BY GROWTH SAID THE SUNBEAMS,0.0,1.0,1.0,1.2752796411514282,1.1470335721969604,0.09913949834015673
672-122797-0012,0.5s,16,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0012_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0012_merged_inference.wav,I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING, i would fain know if i am destined for so glorious a career cried the tree rejoicing," I would fain not with I am destined for so glorious a career, cried the tree rejoicing.",I WOULD FAIN KNOW IF I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,I WOULD FAIN NOT WITH I AM DESTINED FOR SO GLORIOUS A CAREER CRIED THE TREE REJOICING,0.0,0.29411764705882354,0.29411764705882354,1.23734712600708,1.1884181499481201,0.11124968511197128
672-122797-0013,0.5s,18,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0013_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0013_merged_inference.wav,I AM NOW TALL AND MY BRANCHES SPREAD LIKE THE OTHERS THAT WERE CARRIED OFF LAST YEAR OH," I am now tall, and my branches spread like the others that were carried off last year. Oh!", I ate all in my bread chews bread like the others that were kicked off last year. Oh.,I AM NOW TALL AND MY BRANCHES SPREAD LIKE THE OTHERS THAT WERE CARRIED OFF LAST YEAR OH,I ATE ALL IN MY BREAD CHEWS BREAD LIKE THE OTHERS THAT WERE KICKED OFF LAST YEAR OH,0.0,1.0,1.0,1.2459707260131836,1.1351834535598755,0.2599883655460203
672-122797-0015,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0015_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0015_merged_inference.wav,WERE I IN THE WARM ROOM WITH ALL THE SPLENDOR AND MAGNIFICENCE," ""'were I in the warm room with all the splendour and magnificence.'"," Where I, though near the world, always played at night and for since.",WERE I IN THE WARM ROOM WITH ALL THE SPLENDOUR AND MAGNIFICENCE,WHERE I THOUGH NEAR THE WORLD ALWAYS PLAYED AT NIGHT AND FOR SINCE,0.08333333333333333,1.0,0.9166666666666666,1.2402399778366089,1.0696767568588257,0.17768348631589567
672-122797-0016,0.5s,19,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0016_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0016_merged_inference.wav,YES THEN SOMETHING BETTER SOMETHING STILL GRANDER WILL SURELY FOLLOW OR WHEREFORE SHOULD THEY THUS ORNAMENT ME," Yes, then something better, something still grander, will surely follow. Or wherefore should they thus ornament me?"," Miss, something better, something still I can surely follow. Or wherefore should they disorbit me?",YES THEN SOMETHING BETTER SOMETHING STILL GRANDER WILL SURELY FOLLOW OR WHEREFORE SHOULD THEY THUS ORNAMENT ME,MISS SOMETHING BETTER SOMETHING STILL I CAN SURELY FOLLOW OR WHEREFORE SHOULD THEY DISORBIT ME,0.0,1.0,1.0,1.2519158124923706,1.1506662368774414,0.19400725026201793
672-122797-0017,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0017_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0017_merged_inference.wav,SOMETHING BETTER SOMETHING STILL GRANDER MUST FOLLOW BUT WHAT," Something better, something still grander must follow. But what?'"," Something better, something still grander wants to follow. But what?",SOMETHING BETTER SOMETHING STILL GRANDER MUST FOLLOW BUT WHAT,SOMETHING BETTER SOMETHING STILL GRANDER WANTS TO FOLLOW BUT WHAT,0.0,0.6666666666666666,0.6666666666666666,1.2451698780059814,1.0683038234710693,0.1978057660164517
672-122797-0018,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0018_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0018_merged_inference.wav,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT," ""'Rejoice in our presence,' said the air and the sunlight.", Rejoice in all presence in the air and the sunlight.,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,REJOICE IN ALL PRESENCE IN THE AIR AND THE SUNLIGHT,0.0,0.6,0.6,1.286993384361267,1.129192590713501,0.13226303693989486
672-122797-0019,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0019_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0019_merged_inference.wav,REJOICE IN THY OWN FRESH YOUTH, Rejoice in thy own fresh youth!," Rejoice, ye my own fresh youth!",REJOICE IN THY OWN FRESH YOUTH,REJOICE YE MY OWN FRESH YOUTH,0.0,0.6666666666666666,0.6666666666666666,1.3245025873184204,1.0742201805114746,0.1538483632802901
672-122797-0020,0.5s,18,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0020_merged_inference.wav,BUT THE TREE DID NOT REJOICE AT ALL HE GREW AND GREW AND WAS GREEN BOTH WINTER AND SUMMER, but the tree did not rejoice at all he grew and grew and was green both winter and summer, but the tree did not rejoice at all. He grew and grew and was green both winter and summer.,BUT THE TREE DID NOT REJOICE AT ALL HE GREW AND GREW AND WAS GREEN BOTH WINTER AND SUMMER,BUT THE TREE DID NOT REJOICE AT ALL HE GREW AND GREW AND WAS GREEN BOTH WINTER AND SUMMER,0.0,0.0,0.0,1.2319759130477905,1.2481943368911743,0.1574367566246461
672-122797-0021,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0021_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0021_merged_inference.wav,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN, and towards christmas he was one of the first that was cut down," And towards Christmas, he was one of the first that was hung down.",AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS HUNG DOWN,0.0,0.23076923076923078,0.23076923076923078,1.2461758852005005,1.147976279258728,0.23091956449866102
672-122797-0022,0.5s,39,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0022_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0022_merged_inference.wav,THE AXE STRUCK DEEP INTO THE VERY PITH THE TREE FELL TO THE EARTH WITH A SIGH HE FELT A PANG IT WAS LIKE A SWOON HE COULD NOT THINK OF HAPPINESS FOR HE WAS SORROWFUL AT BEING SEPARATED FROM HIS HOME FROM THE PLACE WHERE HE HAD SPRUNG UP, the axe struck deep into the very pith the tree fell to the earth with a sigh he felt a pang it was like a swoon he could not think of happiness for he was sorrowful at being separated from his home from the place where he had sprung up, the axe struck deep into the very pith the tree fell to the earth with a sigh he felt a pain it was like a swoon he could not think of happiness free with sorrow for only being separated from his home from the place where he had,THE AXE STRUCK DEEP INTO THE VERY PITH THE TREE FELL TO THE EARTH WITH A SIGH HE FELT A PANG IT WAS LIKE A SWOON HE COULD NOT THINK OF HAPPINESS FOR HE WAS SORROWFUL AT BEING SEPARATED FROM HIS HOME FROM THE PLACE WHERE HE HAD SPRUNG UP,THE AXE STRUCK DEEP INTO THE VERY PITH THE TREE FELL TO THE EARTH WITH A SIGH HE FELT A PAIN IT WAS LIKE A SWOON HE COULD NOT THINK OF HAPPINESS FREE WITH SORROW FOR ONLY BEING SEPARATED FROM HIS HOME FROM THE PLACE WHERE HE HAD,0.0,0.5,0.5,1.2263576984405518,1.269731879234314,0.17618760052828136
672-122797-0023,0.5s,20,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0023_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0023_merged_inference.wav,HE WELL KNEW THAT HE SHOULD NEVER SEE HIS DEAR OLD COMRADES THE LITTLE BUSHES AND FLOWERS AROUND HIM ANYMORE PERHAPS NOT EVEN THE BIRDS, he well knew that he should never see his dear old comrades the little bushes and flowers around him any more perhaps not even the birds," He well knew that he should never see his dear old comrades, the little bushes and flowers around him anymore, perhaps not even the berries.",HE WELL KNEW THAT HE SHOULD NEVER SEE HIS DEAR OLD COMRADES THE LITTLE BUSHES AND FLOWERS AROUND HIM ANY MORE PERHAPS NOT EVEN THE BIRDS,HE WELL KNEW THAT HE SHOULD NEVER SEE HIS DEAR OLD COMRADES THE LITTLE BUSHES AND FLOWERS AROUND HIM ANYMORE PERHAPS NOT EVEN THE BERRIES,0.04,0.16,0.12,1.2340761423110962,1.3357138633728027,0.11263991493322487
672-122797-0024,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0024_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0024_merged_inference.wav,THE DEPARTURE WAS NOT AT ALL AGREEABLE, The departure was not at all agreeable., The departure would not at all look really,THE DEPARTURE WAS NOT AT ALL AGREEABLE,THE DEPARTURE WOULD NOT AT ALL LOOK REALLY,0.0,1.0,1.0,1.2534234523773193,1.1168973445892334,0.15493020447676825
672-122797-0025,0.5s,22,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0025_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0025_merged_inference.wav,THE TREE ONLY CAME TO HIMSELF WHEN HE WAS UNLOADED IN A COURT YARD WITH THE OTHER TREES AND HEARD A MAN SAY THAT ONE IS SPLENDID WE DON'T WANT THE OTHERS, the tree only came to himself when he was unloaded in a courtyard with the other trees and heard a man say that one is splendid we don't want the others, the trioly came to himself when he was unloaded in the courtyard where the other trees were a manse that one's flooded we don't want the others,THE TREE ONLY CAME TO HIMSELF WHEN HE WAS UNLOADED IN A COURTYARD WITH THE OTHER TREES AND HEARD A MAN SAY THAT ONE IS SPLENDID WE DONT WANT THE OTHERS,THE TRIOLY CAME TO HIMSELF WHEN HE WAS UNLOADED IN THE COURTYARD WHERE THE OTHER TREES WERE A MANSE THAT ONES FLOODED WE DONT WANT THE OTHERS,0.03125,0.90625,0.875,1.2295011281967163,1.4170228242874146,0.11425821226203586
672-122797-0026,0.5s,28,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0026_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0026_merged_inference.wav,THERE TOO WERE LARGE EASY CHAIRS SILKEN SOFAS LARGE TABLES FULL OF PICTURE BOOKS AND FULL OF TOYS WORTH HUNDREDS AND HUNDREDS OF CROWNS AT LEAST THE CHILDREN SAID SO, there too were large easy chairs silken sofas large tables full of picture-books and full of toys worth hundreds and hundreds of crowns at least the children said so, there too were large easy chairs silken synths large tables full of picture-books full of toys with hundreds and hundreds of crumbs at least the children's and so,THERE TOO WERE LARGE EASY CHAIRS SILKEN SOFAS LARGE TABLES FULL OF PICTUREBOOKS AND FULL OF TOYS WORTH HUNDREDS AND HUNDREDS OF CROWNS AT LEAST THE CHILDREN SAID SO,THERE TOO WERE LARGE EASY CHAIRS SILKEN SYNTHS LARGE TABLES FULL OF PICTUREBOOKS FULL OF TOYS WITH HUNDREDS AND HUNDREDS OF CRUMBS AT LEAST THE CHILDRENS AND SO,0.03333333333333333,0.5666666666666667,0.5333333333333333,1.2336066961288452,1.0987101793289185,0.21803728664712613
672-122797-0027,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0027_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0027_merged_inference.wav,THE SERVANTS AS WELL AS THE YOUNG LADIES DECORATED IT," The servants, as well as the young ladies, decorated it."," The servants, as well as the young ladies, decorated it.",THE SERVANTS AS WELL AS THE YOUNG LADIES DECORATED IT,THE SERVANTS AS WELL AS THE YOUNG LADIES DECORATED IT,0.0,0.0,0.0,1.2700332403182983,1.1222268342971802,0.22326654066720553
672-122797-0029,0.5s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0029_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0029_merged_inference.wav,HOW IT WILL SHINE THIS EVENING, How it will shine this evening!, how it was fun in the evening.,HOW IT WILL SHINE THIS EVENING,HOW IT WAS FUN IN THE EVENING,0.0,1.0,1.0,1.268905520439148,1.0993322134017944,0.29636434614795204
672-122797-0030,0.5s,10,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0030_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0030_merged_inference.wav,PERHAPS THE OTHER TREES FROM THE FOREST WILL COME TO LOOK AT ME," ""'Perhaps the other trees from the forest will come to look at me.'", Perhaps the other trees from the forest will come to look at me.,PERHAPS THE OTHER TREES FROM THE FOREST WILL COME TO LOOK AT ME,PERHAPS THE OTHER TREES FROM THE FOREST WILL COME TO LOOK AT ME,0.0,0.0,0.0,1.2604295015335083,1.0581496953964233,0.2345683243307954
672-122797-0031,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0031_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0031_merged_inference.wav,IT BLAZED UP FAMOUSLY HELP HELP," It blazed up famously. ""'Help! Help!'"," It blazed up famously. Pipe, Pipe!",IT BLAZED UP FAMOUSLY HELP HELP,IT BLAZED UP FAMOUSLY PIPE PIPE,0.0,1.0,1.0,1.2805827856063843,1.0716662406921387,0.054093167621246656
672-122797-0032,0.5s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0032_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0032_merged_inference.wav,CRIED THE YOUNG LADIES AND THEY QUICKLY PUT OUT THE FIRE," cried the young ladies, and they quickly put out the fire.", cried the young ladies and they quickly put out the fire,CRIED THE YOUNG LADIES AND THEY QUICKLY PUT OUT THE FIRE,CRIED THE YOUNG LADIES AND THEY QUICKLY PUT OUT THE FIRE,0.0,0.0,0.0,1.249179482460022,1.2197234630584717,0.15064104245311558
672-122797-0034,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0034_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0034_merged_inference.wav,A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE," ""'A story!' cried the children, drawing a little fat man towards the tree."," ""'Oh, scary!' cried the children, drawing a little fat man towards the tree.",A STORY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE,OH SCARY CRIED THE CHILDREN DRAWING A LITTLE FAT MAN TOWARDS THE TREE,0.0,0.3076923076923077,0.3076923076923077,1.2365626096725464,1.0617811679840088,0.2150315152551548
672-122797-0036,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0036_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0036_merged_inference.wav,HUMPY DUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS," Humpy-dumpy fell downstairs, and yet he married the princess.", Help me not be slow down the dress. I need here wearing the print list.,HUMPYDUMPY FELL DOWNSTAIRS AND YET HE MARRIED THE PRINCESS,HELP ME NOT BE SLOW DOWN THE DRESS I NEED HERE WEARING THE PRINT LIST,0.1,1.0,0.9,1.2756531238555908,1.1329805850982666,0.13803054022699093
672-122797-0038,0.5s,18,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0038_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0038_merged_inference.wav,THOUGHT THE FIR TREE AND BELIEVED IT ALL BECAUSE THE MAN WHO TOLD THE STORY WAS SO GOOD LOOKING WELL WELL," thought the fir tree, and believed it all, because the man who told the story was so good-looking. Well, well,"," thought for a tree and believed it all because the man who told the story was so good-lucky. Well, well,",THOUGHT THE FIR TREE AND BELIEVED IT ALL BECAUSE THE MAN WHO TOLD THE STORY WAS SO GOODLOOKING WELL WELL,THOUGHT FOR A TREE AND BELIEVED IT ALL BECAUSE THE MAN WHO TOLD THE STORY WAS SO GOODLUCKY WELL WELL,0.047619047619047616,0.5714285714285714,0.5238095238095237,1.248249888420105,1.2007259130477905,0.19839753171736832
672-122797-0039,0.5s,9,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0039_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0039_merged_inference.wav,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE," I won't tremble tomorrow, thought the fir tree."," I won't try to be too moral, thought the furtree.",I WONT TREMBLE TOMORROW THOUGHT THE FIR TREE,I WONT TRY TO BE TOO MORAL THOUGHT THE FURTREE,0.1111111111111111,1.0,0.8888888888888888,1.2450642585754395,1.0766171216964722,0.23577316464774647
672-122797-0040,0.5s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/original/672-122797-0040_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/librispeech_recon/merged/inference/672-122797-0040_merged_inference.wav,AND THE WHOLE NIGHT THE TREE STOOD STILL AND IN DEEP THOUGHT, And the whole night the tree stood still and in deep thought.," The whole night, the tree stood still and in thought.",AND THE WHOLE NIGHT THE TREE STOOD STILL AND IN DEEP THOUGHT,THE WHOLE NIGHT THE TREE STOOD STILL AND IN THOUGHT,0.0,0.75,0.75,1.2851901054382324,1.0800286531448364,0.12062311944942056
